player_id,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk
207650,64+2,64+2,64+2,66,65,65,65,66,66+2,66+2,66+2,67+2,68+2,68+2,68+2,67+2,71+2,72+2,72+2,72+2,71+2,72+2,73+1,73+1,73+1,72+2,18+2
207683,29+2,29+2,29+2,26,27,27,27,26,28+2,28+2,28+2,26+2,27+2,27+2,27+2,26+2,26+2,27+2,27+2,27+2,26+2,26+2,27+2,27+2,27+2,26+2,73+2
208008,72+2,72+2,72+2,73,73,73,73,73,73+1,73+1,73+1,73+1,70+2,70+2,70+2,73+1,59+2,57+2,57+2,57+2,59+2,56+2,49+2,49+2,49+2,56+2,17+2
208045,72+2,72+2,72+2,75-1,74,74,74,75-1,74,74,74,73+1,68+2,68+2,68+2,73+1,58+2,58+2,58+2,58+2,58+2,55+2,52+2,52+2,52+2,55+2,15+2
208053,68+2,68+2,68+2,74,73,73,73,74,74,74,74,73+1,70+2,70+2,70+2,73+1,61+2,59+2,59+2,59+2,61+2,58+2,50+2,50+2,50+2,58+2,19+2
208159,74,74,74,67,71,71,71,67,68+2,68+2,68+2,67+2,66+2,66+2,66+2,67+2,56+2,58+2,58+2,58+2,56+2,54+2,56+2,56+2,56+2,54+2,20+2
208522,57+2,57+2,57+2,58,57,57,57,58,59+2,59+2,59+2,61+2,64+2,64+2,64+2,61+2,71+2,72+2,72+2,72+2,71+2,72+2,74+1,74+1,74+1,72+2,16+2
208615,62+2,62+2,62+2,58,60,60,60,58,60+2,60+2,60+2,61+2,64+2,64+2,64+2,61+2,66+2,71+2,71+2,71+2,66+2,67+2,74,74,74,67+2,16+2
208621,72+2,72+2,72+2,73,73,73,73,73,72+2,72+2,72+2,73+1,69+2,69+2,69+2,73+1,66+2,64+2,64+2,64+2,66+2,65+2,62+2,62+2,62+2,65+2,17+2
209547,49+2,49+2,49+2,46,48,48,48,46,50+2,50+2,50+2,50+2,59+2,59+2,59+2,50+2,62+2,70+2,70+2,70+2,62+2,63+2,74,74,74,63+2,18+2
210044,50+2,50+2,50+2,45,48,48,48,45,50+2,50+2,50+2,50+2,59+2,59+2,59+2,50+2,62+2,71+2,71+2,71+2,62+2,64+2,74,74,74,64+2,15+2
210136,60+2,60+2,60+2,64,62,62,62,64,63+2,63+2,63+2,66+2,65+2,65+2,65+2,66+2,72+2,69+2,69+2,69+2,72+2,72+2,71+2,71+2,71+2,72+2,17+2
210282,68+2,68+2,68+2,71,70,70,70,71,70+2,70+2,70+2,72+2,70+2,70+2,70+2,72+2,73+1,70+2,70+2,70+2,73+1,72+2,69+2,69+2,69+2,72+2,15+2
210423,70+2,70+2,70+2,74,73,73,73,74,74,74,74,74,73+1,73+1,73+1,74,67+2,66+2,66+2,66+2,67+2,64+2,58+2,58+2,58+2,64+2,17+2
210635,56+2,56+2,56+2,55,55,55,55,55,57+2,57+2,57+2,57+2,61+2,61+2,61+2,57+2,65+2,69+2,69+2,69+2,65+2,67+2,74+2,74+2,74+2,67+2,20+2
210802,50+2,50+2,50+2,50,50,50,50,50,53+2,53+2,53+2,53+2,59+2,59+2,59+2,53+2,64+2,70+2,70+2,70+2,64+2,67+2,74,74,74,67+2,18+2
210828,58+2,58+2,58+2,57,57,57,57,57,59+2,59+2,59+2,60+2,64+2,64+2,64+2,60+2,66+2,71+2,71+2,71+2,66+2,68+2,74+1,74+1,74+1,68+2,16+2
210864,64+2,64+2,64+2,67,66,66,66,67,66+2,66+2,66+2,69+2,67+2,67+2,67+2,69+2,73+1,71+2,71+2,71+2,73+1,72+2,71+2,71+2,71+2,72+2,17+2
210950,70+2,70+2,70+2,74,73,73,73,74,74,74,74,73+1,73+1,73+1,73+1,73+1,67+2,67+2,67+2,67+2,67+2,67+2,63+2,63+2,63+2,67+2,17+2
210964,58+2,58+2,58+2,58,58,58,58,58,59+2,59+2,59+2,59+2,61+2,61+2,61+2,59+2,68+2,70+2,70+2,70+2,68+2,69+2,74,74,74,69+2,17+2
211005,52+2,52+2,52+2,54,54,54,54,54,58+2,58+2,58+2,58+2,64+2,64+2,64+2,58+2,68+2,73+1,73+1,73+1,68+2,69+2,74,74,74,69+2,19+2
211101,28+2,28+2,28+2,28,28,28,28,28,29+2,29+2,29+2,29+2,28+2,28+2,28+2,29+2,29+2,27+2,27+2,27+2,29+2,28+2,24+2,24+2,24+2,28+2,73+2
211147,70+2,70+2,70+2,74,73,73,73,74,74+1,74+1,74+1,74+1,73+2,73+2,73+2,74+1,72+2,71+2,71+2,71+2,72+2,71+2,67+2,67+2,67+2,71+2,17+2
211408,67+2,67+2,67+2,70,71,71,71,70,73+2,73+2,73+2,71+2,74+1,74+1,74+1,71+2,72+2,75,75,75,72+2,71+2,71+2,71+2,71+2,71+2,17+2
211506,70+2,70+2,70+2,72,72,72,72,72,74+1,74+1,74+1,71+2,72+2,72+2,72+2,71+2,65+2,65+2,65+2,65+2,65+2,63+2,59+2,59+2,59+2,63+2,15+2
211826,57+2,57+2,57+2,56,56,56,56,56,57+2,57+2,57+2,58+2,62+2,62+2,62+2,58+2,67+2,70+2,70+2,70+2,67+2,69+2,74,74,74,69+2,15+2
211862,74,74,74,72,73,73,73,72,71+2,71+2,71+2,73+1,70+2,70+2,70+2,73+1,67+2,65+2,65+2,65+2,67+2,66+2,65+2,65+2,65+2,66+2,20+2
211879,68+2,68+2,68+2,70,71,71,71,70,72+2,72+2,72+2,71+2,74,74,74,71+2,68+2,71+2,71+2,71+2,68+2,67+2,66+2,66+2,66+2,67+2,21+2
211899,74,74,74,71,73,73,73,71,71+2,71+2,71+2,70+2,67+2,67+2,67+2,70+2,55+2,56+2,56+2,56+2,55+2,52+2,51+2,51+2,51+2,52+2,20+2
212205,71+2,71+2,71+2,73,73,73,73,73,72+2,72+2,72+2,73+1,67+2,67+2,67+2,73+1,57+2,53+2,53+2,53+2,57+2,53+2,44+2,44+2,44+2,53+2,17+2
212213,68+2,68+2,68+2,73,72,72,72,73,73+1,73+1,73+1,73+1,73+1,73+1,73+1,73+1,72+2,71+2,71+2,71+2,72+2,71+2,68+2,68+2,68+2,71+2,18+2
212214,69+2,69+2,69+2,72,71,71,71,72,72+2,72+2,72+2,73+1,70+2,70+2,70+2,73+1,68+2,66+2,66+2,66+2,68+2,67+2,64+2,64+2,64+2,67+2,17+2
212244,57+2,57+2,57+2,63,60,60,60,63,62+2,62+2,62+2,65+2,65+2,65+2,65+2,65+2,72+2,71+2,71+2,71+2,72+2,71+2,71+2,71+2,71+2,71+2,17+2
212476,68+2,68+2,68+2,71,71,71,71,71,73+1,73+1,73+1,72+2,74,74,74,72+2,68+2,69+2,69+2,69+2,68+2,66+2,64+2,64+2,64+2,66+2,19+2
212541,66+2,66+2,66+2,69,68,68,68,69,69+2,69+2,69+2,70+2,69+2,69+2,69+2,70+2,73+1,72+2,72+2,72+2,73+1,72+2,72+2,72+2,72+2,72+2,16+2
213439,70+2,70+2,70+2,72,72,72,72,72,74,74,74,72+2,74,74,74,72+2,68+2,70+2,70+2,70+2,68+2,66+2,63+2,63+2,63+2,66+2,18+2
213536,33+2,33+2,33+2,33,35,35,35,33,37+2,37+2,37+2,36+2,38+2,38+2,38+2,36+2,32+2,35+2,35+2,35+2,32+2,31+2,30+2,30+2,30+2,31+2,73+2
213577,74,74,74,74,74,74,74,74,73+1,73+1,73+1,73+1,69+2,69+2,69+2,73+1,60+2,59+2,59+2,59+2,60+2,57+2,55+2,55+2,55+2,57+2,18+2
213654,67+2,67+2,67+2,70,71,71,71,70,72+2,72+2,72+2,72+2,74+1,74+1,74+1,72+2,74+1,75,75,75,74+1,73+2,71+2,71+2,71+2,73+2,17+2
213815,74,74,74,70,72,72,72,70,69+2,69+2,69+2,68+2,60+2,60+2,60+2,68+2,52+2,49+2,49+2,49+2,52+2,51+2,48+2,48+2,48+2,51+2,19+2
213868,54+2,54+2,54+2,54,54,54,54,54,54+2,54+2,54+2,57+2,58+2,58+2,58+2,57+2,67+2,68+2,68+2,68+2,67+2,69+2,74+1,74+1,74+1,69+2,18+2
213884,71+2,71+2,71+2,74,74,74,74,74,74,74,74,74,72+2,72+2,72+2,74,72+2,71+2,71+2,71+2,72+2,70+2,68+2,68+2,68+2,70+2,16+2
214132,71+3,71+3,71+3,75-1,74,74,74,75-1,74,74,74,75-1,69+3,69+3,69+3,75-1,67+3,63+3,63+3,63+3,67+3,65+3,59+3,59+3,59+3,65+3,16+3
214665,69+2,69+2,69+2,75-1,74,74,74,75-1,75-1,75-1,75-1,75-1,74,74,74,75-1,72+2,71+2,71+2,71+2,72+2,70+2,64+2,64+2,64+2,70+2,17+2
214680,28+2,28+2,28+2,26,29,29,29,26,30+2,30+2,30+2,28+2,30+2,30+2,30+2,28+2,25+2,28+2,28+2,28+2,25+2,24+2,26+2,26+2,26+2,24+2,73+2
214717,63+2,63+2,63+2,66,66,66,66,66,68+2,68+2,68+2,67+2,71+2,71+2,71+2,67+2,70+2,73+1,73+1,73+1,70+2,70+2,70+2,70+2,70+2,70+2,19+2
214988,69+2,69+2,69+2,73,73,73,73,73,74,74,74,74,74,74,74,74,72+2,72+2,72+2,72+2,72+2,70+2,67+2,67+2,67+2,70+2,18+2
215155,67+2,67+2,67+2,71,71,71,71,71,73+1,73+1,73+1,73+1,74,74,74,73+1,73+1,74,74,74,73+1,72+2,69+2,69+2,69+2,72+2,16+2
215160,73+1,73+1,73+1,73,72,72,72,73,72+2,72+2,72+2,73+1,72+2,72+2,72+2,73+1,73+1,72+2,72+2,72+2,73+1,72+2,71+2,71+2,71+2,72+2,15+2
215247,74+1,74+1,74+1,72,74,74,74,72,72+2,72+2,72+2,71+2,67+2,67+2,67+2,71+2,56+2,55+2,55+2,55+2,56+2,53+2,50+2,50+2,50+2,53+2,18+2
215251,32+2,32+2,32+2,31,32,32,32,31,32+2,32+2,32+2,32+2,30+2,30+2,30+2,32+2,31+2,31+2,31+2,31+2,31+2,31+2,31+2,31+2,31+2,31+2,73+1
215410,57+2,57+2,57+2,54,55,55,55,54,55+2,55+2,55+2,56+2,60+2,60+2,60+2,56+2,65+2,69+2,69+2,69+2,65+2,67+2,74+2,74+2,74+2,67+2,19+2
215443,69+2,69+2,69+2,74,73,73,73,74,74,74,74,74,69+2,69+2,69+2,74,61+2,59+2,59+2,59+2,61+2,58+2,50+2,50+2,50+2,58+2,17+2
215604,64+2,64+2,64+2,66,66,66,66,66,66+2,66+2,66+2,67+2,68+2,68+2,68+2,67+2,72+2,71+2,71+2,71+2,72+2,72+2,72+2,72+2,72+2,72+2,17+2
216145,49+2,49+2,49+2,50,50,50,50,50,51+2,51+2,51+2,52+2,57+2,57+2,57+2,52+2,66+2,69+2,69+2,69+2,66+2,67+2,74,74,74,67+2,17+2
216175,26+2,26+2,26+2,24,25,25,25,24,26+2,26+2,26+2,25+2,25+2,25+2,25+2,25+2,25+2,26+2,26+2,26+2,25+2,26+2,28+2,28+2,28+2,26+2,73+1
216275,61+2,61+2,61+2,69,66,66,66,69,67+2,67+2,67+2,71+2,67+2,67+2,67+2,71+2,73+1,69+2,69+2,69+2,73+1,72+2,67+2,67+2,67+2,72+2,16+2
216336,29+2,29+2,29+2,28,30,30,30,28,31+2,31+2,31+2,29+2,30+2,30+2,30+2,29+2,26+2,28+2,28+2,28+2,26+2,26+2,28+2,28+2,28+2,26+2,73+1
216385,69+2,69+2,69+2,69,69,69,69,69,70+2,70+2,70+2,69+2,71+2,71+2,71+2,69+2,71+2,73+1,73+1,73+1,71+2,71+2,72+2,72+2,72+2,71+2,19+2
216451,66+2,66+2,66+2,71,70,70,70,71,73+1,73+1,73+1,71+2,74,74,74,71+2,70+2,71+2,71+2,71+2,70+2,68+2,65+2,65+2,65+2,68+2,19+2
216452,74,74,74,68,72,72,72,68,71+2,71+2,71+2,66+2,66+2,66+2,66+2,66+2,49+2,53+2,53+2,53+2,49+2,46+2,50+2,50+2,50+2,46+2,17+2
216476,71+2,71+2,71+2,74,73,73,73,74,72+2,72+2,72+2,73+1,66+2,66+2,66+2,73+1,61+2,57+2,57+2,57+2,61+2,58+2,53+2,53+2,53+2,58+2,19+2
216497,72+2,72+2,72+2,74,74,74,74,74,74,74,74,73+1,69+2,69+2,69+2,73+1,59+2,57+2,57+2,57+2,59+2,56+2,50+2,50+2,50+2,56+2,17+2
217235,57+2,57+2,57+2,57,56,56,56,57,56+2,56+2,56+2,59+2,60+2,60+2,60+2,59+2,70+2,69+2,69+2,69+2,70+2,71+2,74,74,74,71+2,20+2
217287,69+2,69+2,69+2,68,69,69,69,68,70+2,70+2,70+2,69+2,74,74,74,69+2,71+2,74,74,74,71+2,70+2,70+2,70+2,70+2,70+2,17+2
217648,66+2,66+2,66+2,73,72,72,72,73,74,74,74,73+1,70+2,70+2,70+2,73+1,63+2,59+2,59+2,59+2,63+2,59+2,49+2,49+2,49+2,59+2,18+2
217731,74+1,74+1,74+1,73,74,74,74,73,72+2,72+2,72+2,71+2,65+2,65+2,65+2,71+2,54+2,51+2,51+2,51+2,54+2,50+2,46+2,46+2,46+2,50+2,17+2
217877,70+2,70+2,70+2,75-1,74,74,74,75-1,74,74,74,73+1,67+2,67+2,67+2,73+1,56+2,53+2,53+2,53+2,56+2,52+2,45+2,45+2,45+2,52+2,18+2
219244,32+2,32+2,32+2,31,32,32,32,31,32+2,32+2,32+2,32+2,32+2,32+2,32+2,32+2,30+2,31+2,31+2,31+2,30+2,29+2,30+2,30+2,30+2,29+2,73+2
219576,69+2,69+2,69+2,67,70,70,70,67,71+2,71+2,71+2,69+2,74,74,74,69+2,71+2,76-2,76-2,76-2,71+2,71+2,74,74,74,71+2,15+2
219670,65+2,65+2,65+2,67,66,66,66,67,67+2,67+2,67+2,68+2,69+2,69+2,69+2,68+2,72+2,72+2,72+2,72+2,72+2,72+2,72+2,72+2,72+2,72+2,19+2
219681,66+2,66+2,66+2,67,66,66,66,67,66+2,66+2,66+2,68+2,67+2,67+2,67+2,68+2,72+2,71+2,71+2,71+2,72+2,72+2,72+2,72+2,72+2,72+2,18+2
219754,30+2,30+2,30+2,30,31,31,31,30,32+2,32+2,32+2,31+2,32+2,32+2,32+2,31+2,29+2,29+2,29+2,29+2,29+2,28+2,27+2,27+2,27+2,28+2,73+2
219812,70+2,70+2,70+2,73,73,73,73,73,73+1,73+1,73+1,73+1,70+2,70+2,70+2,73+1,65+2,61+2,61+2,61+2,65+2,63+2,55+2,55+2,55+2,63+2,16+2
219932,74+2,74+2,74+2,73,74,74,74,73,73+2,73+2,73+2,72+2,66+2,66+2,66+2,72+2,52+2,50+2,50+2,50+2,52+2,49+2,44+2,44+2,44+2,49+2,19+2
219984,68+2,68+2,68+2,73,72,72,72,73,74+1,74+1,74+1,74+1,71+2,71+2,71+2,74+1,66+2,63+2,63+2,63+2,66+2,63+2,56+2,56+2,56+2,63+2,16+2
220085,73+2,73+2,73+2,73,74,74,74,73,74+2,74+2,74+2,72+2,68+2,68+2,68+2,72+2,52+2,51+2,51+2,51+2,52+2,48+2,42+2,42+2,42+2,48+2,19+2
220131,74,74,74,66,69,69,69,66,65+2,65+2,65+2,64+2,58+2,58+2,58+2,64+2,48+2,46+2,46+2,46+2,48+2,47+2,46+2,46+2,46+2,47+2,16+2
220477,52+2,52+2,52+2,51,51,51,51,51,51+2,51+2,51+2,53+2,56+2,56+2,56+2,53+2,64+2,68+2,68+2,68+2,64+2,67+2,74,74,74,67+2,15+2
220581,73+1,73+1,73+1,74,74,74,74,74,73+1,73+1,73+1,73+1,67+2,67+2,67+2,73+1,60+2,56+2,56+2,56+2,60+2,57+2,52+2,52+2,52+2,57+2,19+2
220604,33+2,33+2,33+2,34,34,34,34,34,38+2,38+2,38+2,38+2,39+2,39+2,39+2,38+2,36+2,37+2,37+2,37+2,36+2,34+2,31+2,31+2,31+2,34+2,73+1
220715,74+2,74+2,74+2,71,72,72,72,71,70+2,70+2,70+2,69+2,63+2,63+2,63+2,69+2,54+2,51+2,51+2,51+2,54+2,52+2,50+2,50+2,50+2,52+2,17+2
220785,74,74,74,69,72,72,72,69,69+2,69+2,69+2,67+2,63+2,63+2,63+2,67+2,52+2,52+2,52+2,52+2,52+2,50+2,49+2,49+2,49+2,50+2,17+2
220932,26+2,26+2,26+2,23,24,24,24,23,24+2,24+2,24+2,24+2,24+2,24+2,24+2,24+2,25+2,27+2,27+2,27+2,25+2,25+2,29+2,29+2,29+2,25+2,73+1
221014,74+2,74+2,74+2,71,74,74,74,71,74+2,74+2,74+2,70+2,67+2,67+2,67+2,70+2,48+2,51+2,51+2,51+2,48+2,46+2,45+2,45+2,45+2,46+2,18+2
221235,30+2,30+2,30+2,26,28,28,28,26,28+2,28+2,28+2,28+2,28+2,28+2,28+2,28+2,29+2,29+2,29+2,29+2,29+2,29+2,29+2,29+2,29+2,29+2,73+1
221269,63+2,63+2,63+2,66,65,65,65,66,68+2,68+2,68+2,66+2,70+2,70+2,70+2,66+2,69+2,73+2,73+2,73+2,69+2,70+2,73+2,73+2,73+2,70+2,18+2
221310,69+2,69+2,69+2,74,73,73,73,74,74,74,74,73+1,70+2,70+2,70+2,73+1,65+2,63+2,63+2,63+2,65+2,63+2,58+2,58+2,58+2,63+2,17+2
221354,51+2,51+2,51+2,51,51,51,51,51,53+2,53+2,53+2,54+2,60+2,60+2,60+2,54+2,65+2,70+2,70+2,70+2,65+2,67+2,74+1,74+1,74+1,67+2,18+2
221413,68+2,68+2,68+2,68,69,69,69,68,69+2,69+2,69+2,70+2,72+2,72+2,72+2,70+2,73+2,74+1,74+1,74+1,73+2,73+2,74+1,74+1,74+1,73+2,18+2
221584,32+2,32+2,32+2,31,34,34,34,31,37+2,37+2,37+2,34+2,37+2,37+2,37+2,34+2,29+2,33+2,33+2,33+2,29+2,28+2,29+2,29+2,29+2,28+2,73+2
221610,26+2,26+2,26+2,22,24,24,24,22,22+2,22+2,22+2,22+2,23+2,23+2,23+2,22+2,22+2,23+2,23+2,23+2,22+2,22+2,22+2,22+2,22+2,22+2,73+1
221639,74,74,74,69,72,72,72,69,69+2,69+2,69+2,67+2,64+2,64+2,64+2,67+2,57+2,57+2,57+2,57+2,57+2,55+2,57+2,57+2,57+2,55+2,18+2
221743,69+2,69+2,69+2,73,72,72,72,73,72+2,72+2,72+2,73+1,66+2,66+2,66+2,73+1,55+2,52+2,52+2,52+2,55+2,51+2,42+2,42+2,42+2,51+2,17+2
222475,71+2,71+2,71+2,70,71,71,71,70,71+2,71+2,71+2,72+2,74+2,74+2,74+2,72+2,74+2,76,76,76,74+2,74+2,76,76,76,74+2,19+2
222634,74+1,74+1,74+1,73,73,73,73,73,71+2,71+2,71+2,72+2,65+2,65+2,65+2,72+2,56+2,53+2,53+2,53+2,56+2,53+2,49+2,49+2,49+2,53+2,17+2
222692,62+2,62+2,62+2,66,65,65,65,66,67+2,67+2,67+2,68+2,71+2,71+2,71+2,68+2,72+2,73+1,73+1,73+1,72+2,72+2,73+1,73+1,73+1,72+2,19+2
222709,70+2,70+2,70+2,70,71,71,71,70,72+2,72+2,72+2,71+2,74,74,74,71+2,73+1,76-2,76-2,76-2,73+1,73+1,74,74,74,73+1,20+2
222724,69+2,69+2,69+2,74,72,72,72,74,73+2,73+2,73+2,73+2,67+2,67+2,67+2,73+2,59+2,54+2,54+2,54+2,59+2,55+2,47+2,47+2,47+2,55+2,20+2
222844,67+2,67+2,67+2,66,68,68,68,66,70+2,70+2,70+2,67+2,72+2,72+2,72+2,67+2,69+2,73+2,73+2,73+2,69+2,68+2,70+2,70+2,70+2,68+2,18+2
223139,63+2,63+2,63+2,69,67,67,67,69,67+2,67+2,67+2,71+2,67+2,67+2,67+2,71+2,73+2,69+2,69+2,69+2,73+2,72+2,66+2,66+2,66+2,72+2,17+2
223159,55+2,55+2,55+2,53,53,53,53,53,53+2,53+2,53+2,56+2,59+2,59+2,59+2,56+2,68+2,69+2,69+2,69+2,68+2,70+2,74+2,74+2,74+2,70+2,16+2
223208,70+2,70+2,70+2,72,73,73,73,72,74+1,74+1,74+1,71+2,71+2,71+2,71+2,71+2,61+2,62+2,62+2,62+2,61+2,59+2,55+2,55+2,55+2,59+2,17+2
223779,70+2,70+2,70+2,69,70,70,70,69,70+2,70+2,70+2,69+2,72+2,72+2,72+2,69+2,70+2,73+2,73+2,73+2,70+2,71+2,72+2,72+2,72+2,71+2,20+2
224263,61+2,61+2,61+2,65,64,64,64,65,64+2,64+2,64+2,66+2,67+2,67+2,67+2,66+2,72+2,71+2,71+2,71+2,72+2,72+2,71+2,71+2,71+2,72+2,19+2
224294,65+2,65+2,65+2,71,70,70,70,71,72+2,72+2,72+2,71+2,74+2,74+2,74+2,71+2,70+2,72+2,72+2,72+2,70+2,68+2,67+2,67+2,67+2,68+2,19+2
224301,74+2,74+2,74+2,70,72,72,72,70,71+2,71+2,71+2,69+2,65+2,65+2,65+2,69+2,52+2,52+2,52+2,52+2,52+2,49+2,46+2,46+2,46+2,49+2,18+2
224389,72+2,72+2,72+2,74,73,73,73,74,74+2,74+2,74+2,73+2,68+2,68+2,68+2,73+2,55+2,53+2,53+2,53+2,55+2,51+2,44+2,44+2,44+2,51+2,18+2
224415,68+2,68+2,68+2,74,73,73,73,74,73+1,73+1,73+1,73+1,67+2,67+2,67+2,73+1,59+2,55+2,55+2,55+2,59+2,55+2,44+2,44+2,44+2,55+2,17+2
224423,69+2,69+2,69+2,71,70,70,70,71,68+2,68+2,68+2,71+2,68+2,68+2,68+2,71+2,72+2,69+2,69+2,69+2,72+2,72+2,68+2,68+2,68+2,72+2,18+2
224438,74+2,74+2,74+2,69,72,72,72,69,69+2,69+2,69+2,67+2,62+2,62+2,62+2,67+2,50+2,50+2,50+2,50+2,50+2,48+2,48+2,48+2,48+2,48+2,17+2
224444,59+2,59+2,59+2,64,64,64,64,64,67+2,67+2,67+2,67+2,72+2,72+2,72+2,67+2,70+2,73+2,73+2,73+2,70+2,69+2,68+2,68+2,68+2,69+2,19+2
224510,74,74,74,73,73,73,73,73,72+2,72+2,72+2,72+2,69+2,69+2,69+2,72+2,64+2,62+2,62+2,62+2,64+2,63+2,59+2,59+2,59+2,63+2,20+2
224540,74+2,74+2,74+2,72,72,72,72,72,69+2,69+2,69+2,70+2,62+2,62+2,62+2,70+2,58+2,54+2,54+2,54+2,58+2,56+2,53+2,53+2,53+2,56+2,20+2
224656,67+2,67+2,67+2,70,68,68,68,70,68+2,68+2,68+2,71+2,69+2,69+2,69+2,71+2,72+2,70+2,70+2,70+2,72+2,72+2,70+2,70+2,70+2,72+2,16+2
224808,46+2,46+2,46+2,42,44,44,44,42,45+2,45+2,45+2,46+2,54+2,54+2,54+2,46+2,62+2,69+2,69+2,69+2,62+2,65+2,74,74,74,65+2,18+2
224811,58+2,58+2,58+2,51,53,53,53,51,52+2,52+2,52+2,53+2,58+2,58+2,58+2,53+2,65+2,70+2,70+2,70+2,65+2,68+2,74,74,74,68+2,19+2
224836,31+2,31+2,31+2,29,31,31,31,29,32+2,32+2,32+2,29+2,32+2,32+2,32+2,29+2,27+2,29+2,29+2,29+2,27+2,26+2,28+2,28+2,28+2,26+2,73+2
224885,65+2,65+2,65+2,70,68,68,68,70,69+2,69+2,69+2,71+2,69+2,69+2,69+2,71+2,73+1,70+2,70+2,70+2,73+1,72+2,68+2,68+2,68+2,72+2,15+2
225147,63+2,63+2,63+2,68,66,66,66,68,66+2,66+2,66+2,69+2,67+2,67+2,67+2,69+2,73+2,69+2,69+2,69+2,73+2,72+2,68+2,68+2,68+2,72+2,17+2
225200,69+2,69+2,69+2,73,72,72,72,73,72+2,72+2,72+2,73+2,67+2,67+2,67+2,73+2,56+2,54+2,54+2,54+2,56+2,53+2,46+2,46+2,46+2,53+2,17+2
225206,71+2,71+2,71+2,74,73,73,73,74,72+2,72+2,72+2,74,69+2,69+2,69+2,74,71+2,67+2,67+2,67+2,71+2,69+2,65+2,65+2,65+2,69+2,20+2
225410,60+2,60+2,60+2,64,62,62,62,64,63+2,63+2,63+2,66+2,67+2,67+2,67+2,66+2,72+2,71+2,71+2,71+2,72+2,72+2,72+2,72+2,72+2,72+2,17+2
225562,70+2,70+2,70+2,74,73,73,73,74,74,74,74,73+1,71+2,71+2,71+2,73+1,63+2,61+2,61+2,61+2,63+2,60+2,54+2,54+2,54+2,60+2,17+2
225701,31+2,31+2,31+2,31,33,33,33,31,34+2,34+2,34+2,33+2,35+2,35+2,35+2,33+2,30+2,32+2,32+2,32+2,30+2,30+2,29+2,29+2,29+2,30+2,73+1
225785,72+2,72+2,72+2,74,74,74,74,74,73+2,73+2,73+2,74+2,66+2,66+2,66+2,74+2,55+2,50+2,50+2,50+2,55+2,51+2,42+2,42+2,42+2,51+2,16+2
225995,63+2,63+2,63+2,68,66,66,66,68,67+2,67+2,67+2,70+2,69+2,69+2,69+2,70+2,73+2,71+2,71+2,71+2,73+2,72+2,70+2,70+2,70+2,72+2,15+2
226286,74,74,74,70,73,73,73,70,71+2,71+2,71+2,70+2,68+2,68+2,68+2,70+2,56+2,59+2,59+2,59+2,56+2,55+2,57+2,57+2,57+2,55+2,19+2
226536,50+2,50+2,50+2,49,48,48,48,49,49+2,49+2,49+2,51+2,54+2,54+2,54+2,51+2,66+2,68+2,68+2,68+2,66+2,68+2,74,74,74,68+2,17+2
226604,71+2,71+2,71+2,74,73,73,73,74,72+2,72+2,72+2,73+2,67+2,67+2,67+2,73+2,63+2,59+2,59+2,59+2,63+2,61+2,56+2,56+2,56+2,61+2,16+2
227274,68+2,68+2,68+2,72,71,71,71,72,72+2,72+2,72+2,73+1,68+2,68+2,68+2,73+1,59+2,56+2,56+2,56+2,59+2,56+2,48+2,48+2,48+2,56+2,16+2
227508,73+1,73+1,73+1,70,72,72,72,70,73+1,73+1,73+1,70+2,74,74,74,70+2,69+2,73+1,73+1,73+1,69+2,68+2,72+2,72+2,72+2,68+2,18+2
227562,70+2,70+2,70+2,73,73,73,73,73,73+2,73+2,73+2,73+2,67+2,67+2,67+2,73+2,60+2,55+2,55+2,55+2,60+2,57+2,49+2,49+2,49+2,57+2,19+2
227633,71+2,71+2,71+2,74,73,73,73,74,74+1,74+1,74+1,73+2,70+2,70+2,70+2,73+2,65+2,64+2,64+2,64+2,65+2,62+2,58+2,58+2,58+2,62+2,17+2
227873,69+2,69+2,69+2,70,69,69,69,70,68+2,68+2,68+2,71+2,68+2,68+2,68+2,71+2,73+2,71+2,71+2,71+2,73+2,73+2,74+2,74+2,74+2,73+2,17+2
227884,70+2,70+2,70+2,73,72,72,72,73,71+2,71+2,71+2,74+2,68+2,68+2,68+2,74+2,73+2,68+2,68+2,68+2,73+2,72+2,68+2,68+2,68+2,72+2,20+2
228179,72+2,72+2,72+2,74,74,74,74,74,74,74,74,73+1,72+2,72+2,72+2,73+1,70+2,69+2,69+2,69+2,70+2,70+2,67+2,67+2,67+2,70+2,18+2
228290,47+2,47+2,47+2,43,45,45,45,43,46+2,46+2,46+2,47+2,55+2,55+2,55+2,47+2,62+2,68+2,68+2,68+2,62+2,65+2,74+1,74+1,74+1,65+2,18+2
228383,31+2,31+2,31+2,30,32,32,32,30,34+2,34+2,34+2,32+2,36+2,36+2,36+2,32+2,30+2,35+2,35+2,35+2,30+2,29+2,31+2,31+2,31+2,29+2,73+2
228414,68+2,68+2,68+2,73,72,72,72,73,74+2,74+2,74+2,73+2,70+2,70+2,70+2,73+2,59+2,58+2,58+2,58+2,59+2,55+2,49+2,49+2,49+2,55+2,19+2
228616,32+2,32+2,32+2,29,30,30,30,29,30+2,30+2,30+2,31+2,31+2,31+2,31+2,31+2,31+2,31+2,31+2,31+2,31+2,31+2,30+2,30+2,30+2,31+2,73+2
